2025-07-26 21:49:04 - INFO - script start
2025-07-26 21:49:04 - INFO - Monitoring iteration 1 started
2025-07-26 21:49:07 - ERROR - Process access error during data collection: process no longer exists (pid=8124, name='chrome.exe')
2025-07-26 21:49:08 - INFO - Monitoring complete, total  300 processes
2025-07-26 21:49:08 - INFO - Monitoring iteration 2 started
2025-07-26 21:49:11 - INFO - Monitoring complete, total  300 processes
2025-07-26 21:49:11 - INFO - Monitoring iteration 3 started
2025-07-26 21:49:14 - INFO - Monitoring complete, total  300 processes
2025-07-26 21:49:14 - INFO - Monitoring iteration 4 started
2025-07-26 21:49:17 - INFO - Monitoring complete, total  301 processes
2025-07-26 21:49:17 - INFO - Monitoring iteration 5 started
2025-07-26 21:49:20 - INFO - Monitoring complete, total  302 processes
2025-07-26 21:49:20 - INFO - Monitoring iteration 6 started
2025-07-26 21:49:23 - INFO - Monitoring complete, total  302 processes
2025-07-26 21:49:23 - INFO - script end
